"","kgf","s","nome"
"15987",6.84848,38.6,"BAT5"
"15988",6.87879,38.7,"BAT5"
"15989",6.90909,38.8,"BAT5"
"15990",6.90909,38.9,"BAT5"
"15991",6.93939,39,"BAT5"
"15992",6.9697,39.1,"BAT5"
"15993",7,39.2,"BAT5"
"15994",7,39.3,"BAT5"
"15995",7.0297,39.4,"BAT5"
"15996",7.0297,39.5,"BAT5"
"15997",7.05941,39.6,"BAT5"
"15998",7.08911,39.7,"BAT5"
"15999",7.11881,39.8,"BAT5"
"16000",7.11881,39.9,"BAT5"
"16001",7.14851,40,"BAT5"
"16002",7.17822,40.1,"BAT5"
"16003",7.17822,40.2,"BAT5"
"16004",7.20792,40.3,"BAT5"
"16005",7.20792,40.4,"BAT5"
"16006",7.23762,40.5,"BAT5"
"16007",7.26733,40.6,"BAT5"
"16008",7.26733,40.7,"BAT5"
"16009",7.29703,40.8,"BAT5"
"16010",7.32673,40.9,"BAT5"
"16011",7.32673,41,"BAT5"
"16012",7.35644,41.1,"BAT5"
"16013",7.38614,41.2,"BAT5"
"16014",7.38614,41.3,"BAT5"
"16015",7.41584,41.4,"BAT5"
"16016",7.41584,41.5,"BAT5"
"16017",7.44554,41.6,"BAT5"
"16018",7.47525,41.7,"BAT5"
"16019",7.50495,41.8,"BAT5"
"16020",7.50495,41.9,"BAT5"
"16021",7.53465,42,"BAT5"
"16022",7.53465,42.1,"BAT5"
"16023",7.56436,42.2,"BAT5"
"16024",7.59406,42.3,"BAT5"
"16025",7.62376,42.4,"BAT5"
"16026",7.62376,42.5,"BAT5"
"16027",7.65347,42.6,"BAT5"
"16028",7.68317,42.7,"BAT5"
"16029",7.68317,42.8,"BAT5"
"16030",7.71287,42.9,"BAT5"
"16031",7.74257,43,"BAT5"
"16032",7.74257,43.1,"BAT5"
"16033",7.77228,43.2,"BAT5"
"16034",7.80198,43.3,"BAT5"
"16035",7.83168,43.4,"BAT5"
"16036",7.83168,43.5,"BAT5"
"16037",7.86139,43.6,"BAT5"
"16038",7.89109,43.7,"BAT5"
"16039",7.92079,43.8,"BAT5"
"16040",7.92079,43.9,"BAT5"
"16041",7.95049,44,"BAT5"
"16042",7.9802,44.1,"BAT5"
"16043",7.9802,44.2,"BAT5"
"16044",8.0099,44.3,"BAT5"
"16045",8.0396,44.4,"BAT5"
"16046",8.06931,44.5,"BAT5"
"16047",8.06931,44.6,"BAT5"
"16048",8.09901,44.7,"BAT5"
"16049",8.09901,44.8,"BAT5"
"16050",8.12871,44.9,"BAT5"
"16051",8.15842,45,"BAT5"
"16052",8.18812,45.1,"BAT5"
"16053",8.18812,45.2,"BAT5"
"16054",8.21782,45.3,"BAT5"
"16055",8.24753,45.4,"BAT5"
"16056",8.27723,45.5,"BAT5"
"16057",8.27723,45.6,"BAT5"
"16058",8.30693,45.7,"BAT5"
"16059",8.30693,45.8,"BAT5"
"16060",8.33663,45.9,"BAT5"
"16061",8.36634,46,"BAT5"
"16062",8.39604,46.1,"BAT5"
"16063",8.39604,46.2,"BAT5"
"16064",8.42574,46.3,"BAT5"
"16065",8.45545,46.4,"BAT5"
"16066",8.45545,46.5,"BAT5"
"16067",8.48515,46.6,"BAT5"
"16068",8.51485,46.7,"BAT5"
"16069",8.54455,46.8,"BAT5"
"16070",8.54455,46.9,"BAT5"
"16071",8.57426,47,"BAT5"
"16072",8.60396,47.1,"BAT5"
"16073",8.63366,47.2,"BAT5"
"16074",8.66337,47.3,"BAT5"
"16075",8.66337,47.4,"BAT5"
"16076",8.69307,47.5,"BAT5"
"16077",8.72277,47.6,"BAT5"
"16078",8.75247,47.7,"BAT5"
"16079",8.75247,47.8,"BAT5"
"16080",8.78218,47.9,"BAT5"
"16081",8.81188,48,"BAT5"
"16082",8.84158,48.1,"BAT5"
"16083",8.84158,48.2,"BAT5"
"16084",8.87129,48.3,"BAT5"
"16085",8.87129,48.4,"BAT5"
"16086",8.90099,48.5,"BAT5"
"16087",8.93069,48.6,"BAT5"
"16088",8.9604,48.7,"BAT5"
"16089",8.9604,48.8,"BAT5"
"16090",8.9901,48.9,"BAT5"
"16091",9.0198,49,"BAT5"
"16092",9.0198,49.1,"BAT5"
"16093",9.0495,49.2,"BAT5"
"16094",9.07921,49.3,"BAT5"
"16095",9.07921,49.4,"BAT5"
"16096",9.10891,49.5,"BAT5"
"16097",9.13861,49.6,"BAT5"
"16098",9.16832,49.7,"BAT5"
"16099",9.16832,49.8,"BAT5"
"16100",9.19802,49.9,"BAT5"
"16101",9.22772,50,"BAT5"
"16102",9.25743,50.1,"BAT5"
"16103",9.25743,50.2,"BAT5"
"16104",9.28713,50.3,"BAT5"
"16105",9.31683,50.4,"BAT5"
"16106",9.34653,50.5,"BAT5"
"16107",9.37624,50.6,"BAT5"
"16108",9.37624,50.7,"BAT5"
"16109",9.40594,50.8,"BAT5"
"16110",9.43564,50.9,"BAT5"
"16111",9.46535,51,"BAT5"
"16112",9.46535,51.1,"BAT5"
"16113",9.49505,51.2,"BAT5"
"16114",9.52475,51.3,"BAT5"
"16115",9.55446,51.4,"BAT5"
"16116",9.55446,51.5,"BAT5"
"16117",9.58416,51.6,"BAT5"
"16118",9.61386,51.7,"BAT5"
"16119",9.64356,51.8,"BAT5"
"16120",9.64356,51.9,"BAT5"
"16121",9.67327,52,"BAT5"
"16122",9.67327,52.1,"BAT5"
"16123",9.70297,52.2,"BAT5"
"16124",9.73267,52.3,"BAT5"
"16125",9.76238,52.4,"BAT5"
"16126",9.79208,52.5,"BAT5"
"16127",9.82178,52.6,"BAT5"
"16128",9.82178,52.7,"BAT5"
"16129",9.85148,52.8,"BAT5"
"16130",9.88119,52.9,"BAT5"
"16131",9.88119,53,"BAT5"
"16132",9.91089,53.1,"BAT5"
"16133",9.94059,53.2,"BAT5"
"16134",9.9703,53.3,"BAT5"
"16135",9.9703,53.4,"BAT5"
"16136",10,53.5,"BAT5"
"16137",10.03012,53.6,"BAT5"
"16138",10.06024,53.7,"BAT5"
"16139",10.09036,53.8,"BAT5"
"16140",10.09036,53.9,"BAT5"
"16141",10.12048,54,"BAT5"
"16142",10.1506,54.1,"BAT5"
"16143",10.18072,54.2,"BAT5"
"16144",10.21084,54.3,"BAT5"
"16145",10.24096,54.4,"BAT5"
"16146",10.24096,54.5,"BAT5"
"16147",10.27108,54.6,"BAT5"
"16148",10.3012,54.7,"BAT5"
"16149",10.33132,54.8,"BAT5"
"16150",10.36145,54.9,"BAT5"
"16151",10.36145,55,"BAT5"
"16152",10.39157,55.1,"BAT5"
"16153",10.42169,55.2,"BAT5"
"16154",10.45181,55.3,"BAT5"
"16155",10.48193,55.4,"BAT5"
"16156",10.51205,55.5,"BAT5"
"16157",10.51205,55.6,"BAT5"
"16158",10.54217,55.7,"BAT5"
"16159",10.57229,55.8,"BAT5"
"16160",10.60241,55.9,"BAT5"
"16161",10.63253,56,"BAT5"
"16162",10.66265,56.1,"BAT5"
"16163",10.69277,56.2,"BAT5"
"16164",10.72289,56.3,"BAT5"
"16165",10.75301,56.4,"BAT5"
"16166",10.78313,56.5,"BAT5"
"16167",10.78313,56.6,"BAT5"
"16168",10.81325,56.7,"BAT5"
"16169",10.84337,56.8,"BAT5"
"16170",10.87349,56.9,"BAT5"
"16171",10.90361,57,"BAT5"
"16172",10.93373,57.1,"BAT5"
"16173",10.96386,57.2,"BAT5"
"16174",10.99398,57.3,"BAT5"
"16175",11.0241,57.4,"BAT5"
"16176",11.05422,57.5,"BAT5"
"16177",11.05422,57.6,"BAT5"
"16178",11.08434,57.7,"BAT5"
"16179",11.11446,57.8,"BAT5"
"16180",11.14458,57.9,"BAT5"
"16181",11.1747,58,"BAT5"
"16182",11.20482,58.1,"BAT5"
"16183",11.23494,58.2,"BAT5"
"16184",11.26506,58.3,"BAT5"
"16185",11.29518,58.4,"BAT5"
"16186",11.3253,58.5,"BAT5"
"16187",11.3253,58.6,"BAT5"
"16188",11.35542,58.7,"BAT5"
"16189",11.38554,58.8,"BAT5"
"16190",11.41566,58.9,"BAT5"
"16191",11.44578,59,"BAT5"
"16192",11.4759,59.1,"BAT5"
"16193",11.50602,59.2,"BAT5"
"16194",11.53614,59.3,"BAT5"
"16195",11.56627,59.4,"BAT5"
"16196",11.56627,59.5,"BAT5"
"16197",11.59639,59.6,"BAT5"
"16198",11.62651,59.7,"BAT5"
"16199",11.65663,59.8,"BAT5"
"16200",11.68675,59.9,"BAT5"
"16201",11.71687,60,"BAT5"
"16202",11.74699,60.1,"BAT5"
"16203",11.77711,60.2,"BAT5"
"16204",11.80723,60.3,"BAT5"
"16205",11.83735,60.4,"BAT5"
"16206",11.83735,60.5,"BAT5"
"16207",11.86747,60.6,"BAT5"
"16208",11.89759,60.7,"BAT5"
"16209",11.92771,60.8,"BAT5"
"16210",11.95783,60.9,"BAT5"
"16211",11.98795,61,"BAT5"
"16212",12.01807,61.1,"BAT5"
"16213",12.04819,61.2,"BAT5"
"16214",12.07831,61.3,"BAT5"
"16215",12.07831,61.4,"BAT5"
"16216",12.10843,61.5,"BAT5"
"16217",12.16867,61.6,"BAT5"
"16218",12.16867,61.7,"BAT5"
"16219",12.19879,61.8,"BAT5"
"16220",12.25904,61.9,"BAT5"
"16221",12.28916,62,"BAT5"
"16222",12.31928,62.1,"BAT5"
"16223",12.31928,62.2,"BAT5"
"16224",12.3494,62.3,"BAT5"
"16225",12.37952,62.4,"BAT5"
"16226",12.40964,62.5,"BAT5"
"16227",12.43976,62.6,"BAT5"
"16228",12.46988,62.7,"BAT5"
"16229",12.5,62.8,"BAT5"
"16230",12.53012,62.9,"BAT5"
"16231",12.56024,63,"BAT5"
"16232",12.59036,63.1,"BAT5"
"16233",12.59036,63.2,"BAT5"
"16234",12.6506,63.3,"BAT5"
"16235",12.68072,63.4,"BAT5"
"16236",12.71084,63.5,"BAT5"
"16237",12.74096,63.6,"BAT5"
"16238",12.77108,63.7,"BAT5"
"16239",12.8012,63.8,"BAT5"
"16240",12.83133,63.9,"BAT5"
"16241",12.86145,64,"BAT5"
"16242",12.89157,64.1,"BAT5"
"16243",12.92169,64.2,"BAT5"
"16244",12.95181,64.3,"BAT5"
"16245",12.98193,64.4,"BAT5"
"16246",13.01205,64.5,"BAT5"
"16247",13.04217,64.6,"BAT5"
"16248",13.07229,64.7,"BAT5"
"16249",13.10241,64.8,"BAT5"
"16250",13.13253,64.9,"BAT5"
"16251",13.16265,65,"BAT5"
"16252",13.19277,65.1,"BAT5"
"16253",13.22289,65.2,"BAT5"
"16254",13.25301,65.3,"BAT5"
"16255",13.28313,65.4,"BAT5"
"16256",13.31325,65.5,"BAT5"
"16257",13.34337,65.6,"BAT5"
"16258",13.40361,65.7,"BAT5"
"16259",13.43373,65.8,"BAT5"
"16260",13.46386,65.9,"BAT5"
"16261",13.49398,66,"BAT5"
"16262",13.49398,66.1,"BAT5"
"16263",13.55422,66.2,"BAT5"
"16264",13.58434,66.3,"BAT5"
"16265",13.61446,66.4,"BAT5"
"16266",13.64458,66.5,"BAT5"
"16267",13.6747,66.6,"BAT5"
"16268",13.70482,66.7,"BAT5"
"16269",13.73494,66.8,"BAT5"
"16270",13.76506,66.9,"BAT5"
"16271",13.79518,67,"BAT5"
"16272",13.8253,67.1,"BAT5"
"16273",13.85542,67.2,"BAT5"
"16274",13.91566,67.3,"BAT5"
"16275",13.91566,67.4,"BAT5"
"16276",13.9759,67.5,"BAT5"
"16277",14.00602,67.6,"BAT5"
"16278",14.03614,67.7,"BAT5"
"16279",14.06627,67.8,"BAT5"
"16280",14.09639,67.9,"BAT5"
"16281",14.12651,68,"BAT5"
"16282",14.15663,68.1,"BAT5"
"16283",14.18675,68.2,"BAT5"
"16284",14.21687,68.3,"BAT5"
"16285",14.24699,68.4,"BAT5"
"16286",14.30723,68.5,"BAT5"
"16287",14.33735,68.6,"BAT5"
"16288",14.36747,68.7,"BAT5"
"16289",14.39759,68.8,"BAT5"
"16290",14.42771,68.9,"BAT5"
"16291",14.45783,69,"BAT5"
"16292",14.48795,69.1,"BAT5"
"16293",14.51807,69.2,"BAT5"
"16294",14.54819,69.3,"BAT5"
"16295",14.57831,69.4,"BAT5"
"16296",14.63855,69.5,"BAT5"
"16297",14.66867,69.6,"BAT5"
"16298",14.69879,69.7,"BAT5"
"16299",14.72892,69.8,"BAT5"
"16300",14.75904,69.9,"BAT5"
"16301",14.78916,70,"BAT5"
"16302",14.81928,70.1,"BAT5"
"16303",14.8494,70.2,"BAT5"
"16304",14.90964,70.3,"BAT5"
"16305",14.93976,70.4,"BAT5"
"16306",14.96988,70.5,"BAT5"
"16307",15,70.6,"BAT5"
"16308",15.03012,70.7,"BAT5"
"16309",15.06024,70.8,"BAT5"
"16310",15.09036,70.9,"BAT5"
"16311",15.12048,71,"BAT5"
"16312",15.18072,71.1,"BAT5"
"16313",15.21084,71.2,"BAT5"
"16314",15.24096,71.3,"BAT5"
"16315",15.3012,71.4,"BAT5"
"16316",15.33133,71.5,"BAT5"
"16317",15.36145,71.6,"BAT5"
"16318",15.39157,71.7,"BAT5"
"16319",15.42169,71.8,"BAT5"
"16320",15.45181,71.9,"BAT5"
"16321",15.48193,72,"BAT5"
"16322",15.51205,72.1,"BAT5"
"16323",15.57229,72.2,"BAT5"
"16324",15.60241,72.3,"BAT5"
"16325",15.63253,72.4,"BAT5"
"16326",15.69277,72.5,"BAT5"
"16327",15.72289,72.6,"BAT5"
"16328",15.75301,72.7,"BAT5"
"16329",15.78313,72.8,"BAT5"
"16330",15.81325,72.9,"BAT5"
"16331",15.84337,73,"BAT5"
"16332",15.87349,73.1,"BAT5"
"16333",15.90361,73.2,"BAT5"
"16334",15.96386,73.3,"BAT5"
"16335",15.99398,73.4,"BAT5"
"16336",16.0241,73.5,"BAT5"
"16337",16.05422,73.6,"BAT5"
"16338",16.08434,73.7,"BAT5"
"16339",16.05422,73.8,"BAT5"
"16340",16.05422,73.9,"BAT5"
"16341",16.08434,74,"BAT5"
"16342",16.08434,74.1,"BAT5"
"16343",16.11446,74.2,"BAT5"
"16344",16.14458,74.3,"BAT5"
"16345",16.1747,74.4,"BAT5"
"16346",16.20482,74.5,"BAT5"
"16347",16.23494,74.6,"BAT5"
"16348",16.26506,74.7,"BAT5"
"16349",16.26506,74.8,"BAT5"
"16350",16.3253,74.9,"BAT5"
"16351",16.35542,75,"BAT5"
"16352",16.38554,75.1,"BAT5"
"16353",16.44578,75.2,"BAT5"
"16354",16.4759,75.3,"BAT5"
"16355",16.50603,75.4,"BAT5"
"16356",16.50603,75.5,"BAT5"
"16357",16.56627,75.6,"BAT5"
"16358",16.56627,75.7,"BAT5"
"16359",16.59639,75.8,"BAT5"
"16360",16.65663,75.9,"BAT5"
"16361",16.68675,76,"BAT5"
"16362",16.71687,76.1,"BAT5"
"16363",16.74699,76.2,"BAT5"
"16364",16.77711,76.3,"BAT5"
"16365",16.77711,76.4,"BAT5"
"16366",16.77711,76.5,"BAT5"
"16367",16.74699,76.6,"BAT5"
"16368",16.74699,76.7,"BAT5"
"16369",16.77711,76.8,"BAT5"
"16370",16.80723,76.9,"BAT5"
"16371",16.83735,77,"BAT5"
"16372",16.86747,77.1,"BAT5"
"16373",16.3253,77.2,"BAT5"
"16374",14.87952,77.3,"BAT5"
"16375",14.63855,77.4,"BAT5"
"16376",13.91566,77.5,"BAT5"
"16377",13.76506,77.6,"BAT5"
"16378",13.73494,77.7,"BAT5"
"16379",13.73494,77.8,"BAT5"
"16380",13.76506,77.9,"BAT5"
"16381",13.79518,78,"BAT5"
"16382",13.76506,78.1,"BAT5"
"16383",5,5,"BAT6"
"16384",0.0303,0,"BAT6"
"16385",0.0303,0.1,"BAT6"
"16386",0.0303,0.2,"BAT6"
"16387",0.0303,0.3,"BAT6"
"16388",0.0303,0.4,"BAT6"
"16389",0.0303,0.5,"BAT6"
"16390",0.0303,0.6,"BAT6"
"16391",0.0303,0.7,"BAT6"
"16392",0.0303,0.8,"BAT6"
"16393",0.0303,0.9,"BAT6"
"16394",0.0303,1,"BAT6"
"16395",0.0303,1.1,"BAT6"
"16396",0.0303,1.2,"BAT6"
"16397",0.0303,1.3,"BAT6"
"16398",0.0303,1.4,"BAT6"
"16399",0.0303,1.5,"BAT6"
"16400",0.0303,1.6,"BAT6"
"16401",0.0303,1.7,"BAT6"
"16402",0.0303,1.8,"BAT6"
"16403",0.0303,1.9,"BAT6"
"16404",0.0303,2,"BAT6"
"16405",0.0303,2.1,"BAT6"
"16406",0.0303,2.2,"BAT6"
"16407",0.0303,2.3,"BAT6"
"16408",0.0303,2.4,"BAT6"
"16409",0.0303,2.5,"BAT6"
"16410",0.0303,2.6,"BAT6"
"16411",0.0303,2.7,"BAT6"
"16412",0.0303,2.8,"BAT6"
"16413",0.0303,2.9,"BAT6"
"16414",0.0303,3,"BAT6"
"16415",0.0303,3.1,"BAT6"
"16416",0.0303,3.2,"BAT6"
"16417",0.0303,3.3,"BAT6"
"16418",0.0303,3.4,"BAT6"
"16419",0.0303,3.5,"BAT6"
"16420",0.0303,3.6,"BAT6"
"16421",0.0303,3.7,"BAT6"
"16422",0.0303,3.8,"BAT6"
"16423",0.0303,3.9,"BAT6"
"16424",0.0303,4,"BAT6"
"16425",0.0303,4.1,"BAT6"
"16426",0.0303,4.2,"BAT6"
"16427",0.0303,4.3,"BAT6"
"16428",0.0303,4.4,"BAT6"
"16429",0.0303,4.5,"BAT6"
"16430",0.0303,4.6,"BAT6"
"16431",0.0303,4.7,"BAT6"
"16432",0.0303,4.8,"BAT6"
"16433",0.0303,4.9,"BAT6"
"16434",0.0303,5,"BAT6"
"16435",0.0303,5.1,"BAT6"
"16436",0.0303,5.2,"BAT6"
"16437",0.0303,5.3,"BAT6"
"16438",0.0303,5.4,"BAT6"
"16439",0.0303,5.5,"BAT6"
"16440",0.0303,5.6,"BAT6"
"16441",0.0303,5.7,"BAT6"
"16442",0.0303,5.8,"BAT6"
"16443",0.0303,5.9,"BAT6"
"16444",0.0303,6,"BAT6"
"16445",0.0303,6.1,"BAT6"
"16446",0.0303,6.2,"BAT6"
"16447",0.0303,6.3,"BAT6"
"16448",0.0303,6.4,"BAT6"
"16449",0.0303,6.5,"BAT6"
"16450",0.0303,6.6,"BAT6"
"16451",0.0303,6.7,"BAT6"
"16452",0.0303,6.8,"BAT6"
"16453",0.0303,6.9,"BAT6"
"16454",0.0303,7,"BAT6"
"16455",0.0303,7.1,"BAT6"
"16456",0.0303,7.2,"BAT6"
"16457",0.0303,7.3,"BAT6"
"16458",0.0303,7.4,"BAT6"
"16459",0.0303,7.5,"BAT6"
"16460",0.0303,7.6,"BAT6"
"16461",0.06061,7.7,"BAT6"
"16462",0.0303,7.8,"BAT6"
"16463",0.0303,7.9,"BAT6"
"16464",0.0303,8,"BAT6"
"16465",0.0303,8.1,"BAT6"
"16466",0.06061,8.2,"BAT6"
"16467",0.06061,8.3,"BAT6"
"16468",0.06061,8.4,"BAT6"
"16469",0.06061,8.5,"BAT6"
"16470",0.06061,8.6,"BAT6"
"16471",0.06061,8.7,"BAT6"
"16472",0.06061,8.8,"BAT6"
"16473",0.09091,8.9,"BAT6"
"16474",0.09091,9,"BAT6"
"16475",0.09091,9.1,"BAT6"
"16476",0.09091,9.2,"BAT6"
"16477",0.09091,9.3,"BAT6"
"16478",0.09091,9.4,"BAT6"
"16479",0.09091,9.5,"BAT6"
"16480",0.09091,9.6,"BAT6"
"16481",0.09091,9.7,"BAT6"
"16482",0.09091,9.8,"BAT6"
"16483",0.09091,9.9,"BAT6"
"16484",0.12121,10,"BAT6"
"16485",0.12121,10.1,"BAT6"
"16486",0.12121,10.2,"BAT6"
"16487",0.12121,10.3,"BAT6"
"16488",0.12121,10.4,"BAT6"
"16489",0.12121,10.5,"BAT6"
"16490",0.12121,10.6,"BAT6"
"16491",0.12121,10.7,"BAT6"
"16492",0.15152,10.8,"BAT6"
"16493",0.15152,10.9,"BAT6"
"16494",0.15152,11,"BAT6"
"16495",0.15152,11.1,"BAT6"
"16496",0.15152,11.2,"BAT6"
"16497",0.15152,11.3,"BAT6"
"16498",0.15152,11.4,"BAT6"
"16499",0.18182,11.5,"BAT6"
"16500",0.18182,11.6,"BAT6"
"16501",0.18182,11.7,"BAT6"
"16502",0.18182,11.8,"BAT6"
"16503",0.18182,11.9,"BAT6"
"16504",0.18182,12,"BAT6"
"16505",0.21212,12.1,"BAT6"
"16506",0.21212,12.2,"BAT6"
"16507",0.21212,12.3,"BAT6"
"16508",0.21212,12.4,"BAT6"
"16509",0.21212,12.5,"BAT6"
"16510",0.21212,12.6,"BAT6"
"16511",0.21212,12.7,"BAT6"
"16512",0.24242,12.8,"BAT6"
"16513",0.24242,12.9,"BAT6"
"16514",0.24242,13,"BAT6"
"16515",0.24242,13.1,"BAT6"
"16516",0.24242,13.2,"BAT6"
"16517",0.27273,13.3,"BAT6"
"16518",0.27273,13.4,"BAT6"
"16519",0.27273,13.5,"BAT6"
"16520",0.30303,13.6,"BAT6"
"16521",0.30303,13.7,"BAT6"
"16522",0.30303,13.8,"BAT6"
"16523",0.30303,13.9,"BAT6"
"16524",0.30303,14,"BAT6"
"16525",0.33333,14.1,"BAT6"
"16526",0.33333,14.2,"BAT6"
"16527",0.33333,14.3,"BAT6"
"16528",0.33333,14.4,"BAT6"
"16529",0.33333,14.5,"BAT6"
"16530",0.36364,14.6,"BAT6"
"16531",0.36364,14.7,"BAT6"
"16532",0.36364,14.8,"BAT6"
"16533",0.36364,14.9,"BAT6"
"16534",0.36364,15,"BAT6"
"16535",0.36364,15.1,"BAT6"
"16536",0.36364,15.2,"BAT6"
"16537",0.39394,15.3,"BAT6"
"16538",0.39394,15.4,"BAT6"
"16539",0.39394,15.5,"BAT6"
"16540",0.39394,15.6,"BAT6"
"16541",0.42424,15.7,"BAT6"
"16542",0.42424,15.8,"BAT6"
"16543",0.42424,15.9,"BAT6"
"16544",0.45455,16,"BAT6"
"16545",0.45455,16.1,"BAT6"
"16546",0.45455,16.2,"BAT6"
"16547",0.45455,16.3,"BAT6"
"16548",0.45455,16.4,"BAT6"
"16549",0.48485,16.5,"BAT6"
"16550",0.48485,16.6,"BAT6"
"16551",0.48485,16.7,"BAT6"
"16552",0.51515,16.8,"BAT6"
"16553",0.51515,16.9,"BAT6"
"16554",0.51515,17,"BAT6"
"16555",0.51515,17.1,"BAT6"
"16556",0.54545,17.2,"BAT6"
"16557",0.54545,17.3,"BAT6"
"16558",0.54545,17.4,"BAT6"
"16559",0.57576,17.5,"BAT6"
"16560",0.57576,17.6,"BAT6"
"16561",0.57576,17.7,"BAT6"
"16562",0.60606,17.8,"BAT6"
"16563",0.60606,17.9,"BAT6"
"16564",0.60606,18,"BAT6"
"16565",0.63636,18.1,"BAT6"
"16566",0.63636,18.2,"BAT6"
"16567",0.63636,18.3,"BAT6"
"16568",0.66667,18.4,"BAT6"
"16569",0.66667,18.5,"BAT6"
"16570",0.66667,18.6,"BAT6"
"16571",0.69697,18.7,"BAT6"
"16572",0.69697,18.8,"BAT6"
"16573",0.69697,18.9,"BAT6"
"16574",0.72727,19,"BAT6"
"16575",0.72727,19.1,"BAT6"
"16576",0.75758,19.2,"BAT6"
"16577",0.75758,19.3,"BAT6"
"16578",0.78788,19.4,"BAT6"
"16579",0.78788,19.5,"BAT6"
"16580",0.78788,19.6,"BAT6"
"16581",0.81818,19.7,"BAT6"
"16582",0.81818,19.8,"BAT6"
"16583",0.84848,19.9,"BAT6"
"16584",0.84848,20,"BAT6"
"16585",0.87879,20.1,"BAT6"
"16586",0.87879,20.2,"BAT6"
"16587",0.87879,20.3,"BAT6"
"16588",0.90909,20.4,"BAT6"
"16589",0.90909,20.5,"BAT6"
"16590",0.93939,20.6,"BAT6"
"16591",0.93939,20.7,"BAT6"
"16592",0.9697,20.8,"BAT6"
"16593",0.9697,20.9,"BAT6"
"16594",1,21,"BAT6"
"16595",1,21.1,"BAT6"
"16596",1.0303,21.2,"BAT6"
"16597",1.0303,21.3,"BAT6"
"16598",1.06061,21.4,"BAT6"
"16599",1.06061,21.5,"BAT6"
"16600",1.09091,21.6,"BAT6"
"16601",1.09091,21.7,"BAT6"
"16602",1.12121,21.8,"BAT6"
"16603",1.12121,21.9,"BAT6"
"16604",1.15152,22,"BAT6"
"16605",1.15152,22.1,"BAT6"
"16606",1.18182,22.2,"BAT6"
"16607",1.18182,22.3,"BAT6"
"16608",1.21212,22.4,"BAT6"
"16609",1.24242,22.5,"BAT6"
"16610",1.24242,22.6,"BAT6"
"16611",1.27273,22.7,"BAT6"
"16612",1.27273,22.8,"BAT6"
"16613",1.30303,22.9,"BAT6"
"16614",1.30303,23,"BAT6"
"16615",1.33333,23.1,"BAT6"
"16616",1.33333,23.2,"BAT6"
"16617",1.36364,23.3,"BAT6"
"16618",1.36364,23.4,"BAT6"
"16619",1.39394,23.5,"BAT6"
"16620",1.42424,23.6,"BAT6"
"16621",1.42424,23.7,"BAT6"
"16622",1.45455,23.8,"BAT6"
"16623",1.45455,23.9,"BAT6"
"16624",1.48485,24,"BAT6"
"16625",1.51515,24.1,"BAT6"
"16626",1.51515,24.2,"BAT6"
"16627",1.54545,24.3,"BAT6"
"16628",1.54545,24.4,"BAT6"
"16629",1.57576,24.5,"BAT6"
"16630",1.57576,24.6,"BAT6"
"16631",1.60606,24.7,"BAT6"
"16632",1.63636,24.8,"BAT6"
"16633",1.63636,24.9,"BAT6"
"16634",1.63636,25,"BAT6"
"16635",1.66667,25.1,"BAT6"
"16636",1.66667,25.2,"BAT6"
"16637",1.66667,25.3,"BAT6"
"16638",1.69697,25.4,"BAT6"
"16639",1.69697,25.5,"BAT6"
"16640",1.72727,25.6,"BAT6"
"16641",1.72727,25.7,"BAT6"
"16642",1.72727,25.8,"BAT6"
"16643",1.75758,25.9,"BAT6"
"16644",1.75758,26,"BAT6"
"16645",1.78788,26.1,"BAT6"
"16646",1.78788,26.2,"BAT6"
"16647",1.81818,26.3,"BAT6"
"16648",1.81818,26.4,"BAT6"
"16649",1.84848,26.5,"BAT6"
"16650",1.84848,26.6,"BAT6"
"16651",1.87879,26.7,"BAT6"
"16652",1.87879,26.8,"BAT6"
"16653",1.90909,26.9,"BAT6"
"16654",1.90909,27,"BAT6"
"16655",1.93939,27.1,"BAT6"
"16656",1.9697,27.2,"BAT6"
"16657",1.9697,27.3,"BAT6"
"16658",2,27.4,"BAT6"
"16659",2,27.5,"BAT6"
"16660",2.0303,27.6,"BAT6"
"16661",2.06061,27.7,"BAT6"
"16662",2.06061,27.8,"BAT6"
"16663",2.09091,27.9,"BAT6"
"16664",2.09091,28,"BAT6"
"16665",2.12121,28.1,"BAT6"
"16666",2.15152,28.2,"BAT6"
"16667",2.15152,28.3,"BAT6"
"16668",2.18182,28.4,"BAT6"
"16669",2.18182,28.5,"BAT6"
"16670",2.21212,28.6,"BAT6"
"16671",2.21212,28.7,"BAT6"
"16672",2.24242,28.8,"BAT6"
"16673",2.27273,28.9,"BAT6"
"16674",2.27273,29,"BAT6"
"16675",2.30303,29.1,"BAT6"
"16676",2.30303,29.2,"BAT6"
"16677",2.33333,29.3,"BAT6"
"16678",2.36364,29.4,"BAT6"
"16679",2.36364,29.5,"BAT6"
"16680",2.39394,29.6,"BAT6"
"16681",2.42424,29.7,"BAT6"
"16682",2.42424,29.8,"BAT6"
"16683",2.45455,29.9,"BAT6"
"16684",2.45455,30,"BAT6"
"16685",2.48485,30.1,"BAT6"
"16686",2.51515,30.2,"BAT6"
"16687",2.51515,30.3,"BAT6"
"16688",2.54545,30.4,"BAT6"
"16689",2.57576,30.5,"BAT6"
"16690",2.60606,30.6,"BAT6"
"16691",2.60606,30.7,"BAT6"
"16692",2.63636,30.8,"BAT6"
"16693",2.63636,30.9,"BAT6"
"16694",2.66667,31,"BAT6"
